WKT,OBJECTID,GUID_LC,IDPS,DC,CP,PS,KPL,RZP,RUP,TxLC,id_Plocha,Plocha,IDOLP,DP,PC,POZN,DRUH_POZ,TXDP_SKR,KODZTA,KL,plat,idjprl,CLHC,LHC,datum,text,Lesný_celo,ID_JPRL,ET,VEK,Druh_pozem,COLP,Výmera_JPR,OBH,KodOBH,Adresa_OBH,OLH,KodOLH,Shape_Leng,Shape_Area
"MULTIPOLYGON Z (((-425578.3675 -1166260.1383 0,-425565.122200001 -1166249.6167 0,-425583.154100001 -1166251.5602 0,-425595.1393 -1166248.7529 0,-425614.466899998 -1166245.8375 0,-425631.850900002 -1166244.3259 0,-425645.8391 -1166245.7927 0,-425655.870000001 -1166243.66 0,-425655.530000001 -1166229.38 0,-425647.975099999 -1166228.8398 0,-425611.48 -1166226.23 0,-425543.5 -1166232.82 0,-425533.120000001 -1166248.19 0,-425542.050000001 -1166267.86 0,-425578.3675 -1166260.1383 0)))","2784",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},2023LY1125401_0,"5401",_,"0",LY112,"2023","2029",Projekt Lutiše I.,{252829DF-1280-41C1-AD8B-E494DA10178E},"2680.00000000000",,"0","0",,,,"1101",H,"1",2023LY1125401_0_,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,252829DF-1280-41C1-AD8B-E494DA10178E,"9","75",Lesné porasty,"0","2680",,"0",,,"0","312.70091729700","2740.89309620000"
"MULTIPOLYGON Z (((-425578.3675 -1166260.1383 0,-425565.122200001 -1166249.6167 0,-425583.154100001 -1166251.5602 0,-425595.1393 -1166248.7529 0,-425614.466899998 -1166245.8375 0,-425631.850900002 -1166244.3259 0,-425645.8391 -1166245.7927 0,-425655.870000001 -1166243.66 0,-425655.530000001 -1166229.38 0,-425647.975099999 -1166228.8398 0,-425611.48 -1166226.23 0,-425543.5 -1166232.82 0,-425533.120000001 -1166248.19 0,-425542.050000001 -1166267.86 0,-425578.3675 -1166260.1383 0)))","2785",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},2023LY1125401_0,"5401",_,"0",LY112,"2023","2029",Projekt Lutiše I.,{252829DF-1280-41C1-AD8B-E494DA10178E},"2680.00000000000",,"0","0",,,,"1101",H,"1",2023LY1125401_0_,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,252829DF-1280-41C1-AD8B-E494DA10178E,"0","4",Lesné porasty,"0","2680",,"0",,,"0","312.70091729700","2740.89309620000"
"MULTIPOLYGON Z (((-425898.269299999 -1166220.7619 0,-426005.739999998 -1166248.59 0,-426009.920000002 -1166252.03 0,-426029.800000001 -1166253.13 0,-426027.710000001 -1166250.34 0,-426017.829999998 -1166241.55 0,-425973.308400001 -1166222.9213 0,-425941.760000002 -1166219.56 0,-425890.989999998 -1166201.35 0,-425855.6318 -1166188.2208 0,-425853.8772 -1166197.7023 0,-425867.0801 -1166201.6731 0,-425874.227600001 -1166205.3462 0,-425878.992600001 -1166207.5301 0,-425884.253899999 -1166209.317 0,-425887.331300002 -1166210.3097 0,-425896.861299999 -1166209.8133 0,-425898.548900001 -1166216.1666 0,-425898.269299999 -1166220.7619 0)))","4033",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},2023LY1125400b0,"5400",b,"0",LY112,"2023","2029",Projekt Lutiše I.,{9E9E54E3-B7E6-42A4-9367-D819FD23DA7F},"2224.00000000000",,"0","0",,,,"1100",H,"1",2023LY1125400b0_,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,9E9E54E3-B7E6-42A4-9367-D819FD23DA7F,"9","55",Lesné porasty,"0","2224",,"0",,,"0","390.90960953800","2219.61251586000"
"MULTIPOLYGON Z (((-425898.269299999 -1166220.7619 0,-426005.739999998 -1166248.59 0,-426009.920000002 -1166252.03 0,-426029.800000001 -1166253.13 0,-426027.710000001 -1166250.34 0,-426017.829999998 -1166241.55 0,-425973.308400001 -1166222.9213 0,-425941.760000002 -1166219.56 0,-425890.989999998 -1166201.35 0,-425855.6318 -1166188.2208 0,-425853.8772 -1166197.7023 0,-425867.0801 -1166201.6731 0,-425874.227600001 -1166205.3462 0,-425878.992600001 -1166207.5301 0,-425884.253899999 -1166209.317 0,-425887.331300002 -1166210.3097 0,-425896.861299999 -1166209.8133 0,-425898.548900001 -1166216.1666 0,-425898.269299999 -1166220.7619 0)))","4034",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},2023LY1125400b0,"5400",b,"0",LY112,"2023","2029",Projekt Lutiše I.,{9E9E54E3-B7E6-42A4-9367-D819FD23DA7F},"2224.00000000000",,"0","0",,,,"1100",H,"1",2023LY1125400b0_,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,9E9E54E3-B7E6-42A4-9367-D819FD23DA7F,"0","0",Lesné porasty,"0","2224",,"0",,,"0","390.90960953800","2219.61251586000"
"MULTIPOLYGON Z (((-425855.6318 -1166188.2208 0,-425890.989999998 -1166201.35 0,-425941.760000002 -1166219.56 0,-425973.308400001 -1166222.9213 0,-425931.289999999 -1166205.34 0,-425812.989999998 -1166156.35 0,-425809.68 -1166150.01 0,-425803.329999998 -1166168.8 0,-425855.6318 -1166188.2208 0)))","6014",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},2023LY1125400a0,"5400",a,"0",LY112,"2023","2029",Projekt Lutiše I.,{1D2003E3-E5CA-4D70-A86C-C4C7CEB07E61},"1978.00000000000",,"0","0",,,,"1102",H,"1",2023LY1125400a0_,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,1D2003E3-E5CA-4D70-A86C-C4C7CEB07E61,"0","30",Lesné porasty,"0","1978",,"0",,,"0","379.74903465100","1977.62688747000"
"MULTIPOLYGON Z (((-425749.906599998 -1166177.1646 0,-425769.001899999 -1166189.2244 0,-425767.815299999 -1166160.5 0,-425768.115499999 -1166151.194 0,-425769.216200002 -1166143.2889 0,-425764.4131 -1166140.8873 0,-425761.811500002 -1166142.5884 0,-425759.409899998 -1166149.4929 0,-425757.008400001 -1166157.6982 0,-425755.207199998 -1166164.1023 0,-425752.2053 -1166170.3063 0,-425749.906599998 -1166177.1646 0)))","6015",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},,"0",,"0",LY112,"2023","2029",Projekt Lutiše I.,{BF16E23D-47E8-4E06-9D00-C4C4B5801CD6},"539.00000000000",2023LY1120050078,"5","78",,SK,Lesné sklady,"2301",,"1",2023LY1120050078,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,BF16E23D-47E8-4E06-9D00-C4C4B5801CD6,"0","0",Lesné sklady,"78","539",,"0",,,"0","113.74197272100","537.60710332600"
"MULTIPOLYGON Z (((-425578.3675 -1166260.1383 0,-425645.8391 -1166245.7927 0,-425631.850900002 -1166244.3259 0,-425614.466899998 -1166245.8375 0,-425595.1393 -1166248.7529 0,-425583.154100001 -1166251.5602 0,-425565.122200001 -1166249.6167 0,-425578.3675 -1166260.1383 0)))","7731",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},,"0",,"0",LY112,"2023","2029",Projekt Lutiše I.,{BA74CDED-F964-44B3-9B31-B38BD0935FDA},"449.00000000000",2023LY1120050079,"5","79",,SK,Lesné sklady,"2301",,"1",2023LY1120050079,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,BA74CDED-F964-44B3-9B31-B38BD0935FDA,"0","0",Lesné sklady,"79","449",,"0",,,"0","167.40219125300","459.09234546400"
"MULTIPOLYGON Z (((-425774.403099999 -1166104.9084 0,-425760.75 -1166101.6 0,-425748.93 -1166136.23 0,-425737.239999998 -1166170.46 0,-425738.210000001 -1166170.73 0,-425740.890000001 -1166171.47 0,-425749.906599998 -1166177.1646 0,-425752.2053 -1166170.3063 0,-425755.207199998 -1166164.1023 0,-425757.008400001 -1166157.6982 0,-425759.409899998 -1166149.4929 0,-425761.811500002 -1166142.5884 0,-425764.4131 -1166140.8873 0,-425769.216200002 -1166143.2889 0,-425768.115499999 -1166151.194 0,-425767.815299999 -1166160.5 0,-425769.001899999 -1166189.2244 0,-425773.649999999 -1166192.16 0,-425777.43 -1166192.62 0,-425794.289999999 -1166199.69 0,-425827.550000001 -1166202.45 0,-425898.269299999 -1166220.7619 0,-425898.548900001 -1166216.1666 0,-425896.861299999 -1166209.8133 0,-425887.331300002 -1166210.3097 0,-425884.253899999 -1166209.317 0,-425878.992600001 -1166207.5301 0,-425874.227600001 -1166205.3462 0,-425867.0801 -1166201.6731 0,-425853.8772 -1166197.7023 0,-425855.6318 -1166188.2208 0,-425803.329999998 -1166168.8 0,-425809.68 -1166150.01 0,-425827.6855 -1166094.4228 0,-425837.420000002 -1166064.37 0,-425835.48 -1166055.09 0,-425826.469999999 -1166048.27 0,-425818.030000001 -1166049.93 0,-425811.210000001 -1166056.73 0,-425794.289999999 -1166101.96 0,-425787.780000001 -1166108.15 0,-425774.403099999 -1166104.9084 0)))","18256",{00C7F020-CDDC-4B0C-907B-343ECEC1F687},,"0",,"0",LY112,"2023","2029",Projekt Lutiše I.,{7AB69E84-4766-4F09-9F9C-4A1BD2E55E30},"8193.00000000000",2023LY1120610211,"61","211",,PH,Pozemky slúžiace poľov. hosp.,"2301",,"1",2023LY1120610211,"148",KRASNO,2023/11/07,,Projekt Lutiše I.,7AB69E84-4766-4F09-9F9C-4A1BD2E55E30,"0","0",Pozemky slúžiace poľovnému hospodáreniu,"211","8193",,"0",,,"0","668.34836792700","8180.90134410000"
